date,type,tokens,requests
2024-08-11,Generation,9574,2
2024-08-11,Embedding,2266,2
2024-08-11,Summarization,5153,3
2024-08-12,Generation,9965,5
2024-08-12,Embedding,2478,3
2024-08-12,Summarization,5053,1
2024-08-13,Generation,9403,2
2024-08-13,Embedding,2413,3
2024-08-13,Summarization,4994,2
2024-08-14,Generation,9877,3
2024-08-14,Embedding,2345,5
2024-08-14,Summarization,4726,3
2024-08-15,Generation,9374,5
2024-08-15,Embedding,2258,1
2024-08-15,Summarization,5170,4
2024-08-16,Generation,9669,4
2024-08-16,Embedding,2312,1
2024-08-16,Summarization,4725,2
2024-08-17,Generation,10015,2
2024-08-17,Embedding,2422,3
2024-08-17,Summarization,4846,2
2024-08-18,Generation,9959,1
2024-08-18,Embedding,2312,4
2024-08-18,Summarization,5213,1
2024-08-19,Generation,9853,5
2024-08-19,Embedding,2317,1
2024-08-19,Summarization,5366,3
2024-08-20,Generation,10048,4
2024-08-20,Embedding,2552,2
2024-08-20,Summarization,5095,1
2024-08-21,Generation,9964,1
2024-08-21,Embedding,2582,1
2024-08-21,Summarization,5412,4
2024-08-22,Generation,10011,4
2024-08-22,Embedding,2506,2
2024-08-22,Summarization,5059,2
2024-08-23,Generation,10070,5
2024-08-23,Embedding,2405,1
2024-08-23,Summarization,5354,2
2024-08-24,Generation,9570,3
2024-08-24,Embedding,2332,1
2024-08-24,Summarization,4731,1
2024-08-25,Generation,9654,4
2024-08-25,Embedding,2430,3
2024-08-25,Summarization,4648,3
2024-08-26,Generation,10235,1
2024-08-26,Embedding,2352,1
2024-08-26,Summarization,5392,3
2024-08-27,Generation,10022,3
2024-08-27,Embedding,2422,3
2024-08-27,Summarization,4674,3
2024-08-28,Generation,9696,4
2024-08-28,Embedding,2593,4
2024-08-28,Summarization,4814,1
2024-08-29,Generation,9825,1
2024-08-29,Embedding,2499,2
2024-08-29,Summarization,5077,2
2024-08-30,Generation,9775,2
2024-08-30,Embedding,2433,5
2024-08-30,Summarization,4575,2
2024-08-31,Generation,9636,5
2024-08-31,Embedding,2429,1
2024-08-31,Summarization,4834,1
2024-09-01,Generation,9919,1
2024-09-01,Embedding,2400,2
2024-09-01,Summarization,4756,3
2024-09-02,Generation,9507,2
2024-09-02,Embedding,2582,2
2024-09-02,Summarization,4269,2
2024-09-03,Generation,9838,2
2024-09-03,Embedding,2426,3
2024-09-03,Summarization,4674,3
2024-09-04,Generation,9690,2
2024-09-04,Embedding,2284,1
2024-09-04,Summarization,4372,1
2024-09-05,Generation,9735,3
2024-09-05,Embedding,2414,3
2024-09-05,Summarization,4880,3
2024-09-06,Generation,10039,2
2024-09-06,Embedding,2263,2
2024-09-06,Summarization,5077,2
2024-09-07,Generation,9594,5
2024-09-07,Embedding,2448,1
2024-09-07,Summarization,4403,4
2024-09-08,Generation,9519,1
2024-09-08,Embedding,2430,3
2024-09-08,Summarization,4350,4
2024-09-09,Generation,9935,3
2024-09-09,Embedding,2147,2
2024-09-09,Summarization,4661,3
2024-09-10,Generation,9799,1
2024-09-10,Embedding,2435,1
2024-09-10,Summarization,4857,4
2024-09-11,Generation,9220,4
2024-09-11,Embedding,2311,2
2024-09-11,Summarization,5120,3
2024-09-12,Generation,9844,4
2024-09-12,Embedding,2550,1
2024-09-12,Summarization,4830,3
2024-09-13,Generation,10351,3
2024-09-13,Embedding,2272,2
2024-09-13,Summarization,4494,4
2024-09-14,Generation,10007,5
2024-09-14,Embedding,2621,3
2024-09-14,Summarization,4754,3
2024-09-15,Generation,9939,3
2024-09-15,Embedding,2694,2
2024-09-15,Summarization,4477,4
2024-09-16,Generation,9335,3
2024-09-16,Embedding,2469,1
2024-09-16,Summarization,4492,4
2024-09-17,Generation,9647,1
2024-09-17,Embedding,2349,3
2024-09-17,Summarization,4754,1
2024-09-18,Generation,10213,5
2024-09-18,Embedding,2242,1
2024-09-18,Summarization,4660,2
2024-09-19,Generation,9428,3
2024-09-19,Embedding,2496,3
2024-09-19,Summarization,4846,3
2024-09-20,Generation,10046,3
2024-09-20,Embedding,2447,4
2024-09-20,Summarization,4582,4
2024-09-21,Generation,9797,2
2024-09-21,Embedding,2296,1
2024-09-21,Summarization,5372,2
2024-09-22,Generation,9455,1
2024-09-22,Embedding,2454,4
2024-09-22,Summarization,4595,3
2024-09-23,Generation,9270,3
2024-09-23,Embedding,2285,3
2024-09-23,Summarization,4847,1
2024-09-24,Generation,9939,3
2024-09-24,Embedding,2562,3
2024-09-24,Summarization,4473,1
2024-09-25,Generation,9860,4
2024-09-25,Embedding,2433,4
2024-09-25,Summarization,4525,2
2024-09-26,Generation,9730,5
2024-09-26,Embedding,2529,1
2024-09-26,Summarization,4810,1
2024-09-27,Generation,9575,5
2024-09-27,Embedding,2380,1
2024-09-27,Summarization,4458,4
2024-09-28,Generation,9769,5
2024-09-28,Embedding,2376,1
2024-09-28,Summarization,4487,3
2024-09-29,Generation,9582,5
2024-09-29,Embedding,2369,4
2024-09-29,Summarization,4990,4
2024-09-30,Generation,10084,1
2024-09-30,Embedding,2472,1
2024-09-30,Summarization,4635,2
2024-10-01,Generation,10232,3
2024-10-01,Embedding,2215,1
2024-10-01,Summarization,4796,5
2024-10-02,Generation,10076,5
2024-10-02,Embedding,2435,5
2024-10-02,Summarization,4622,2
2024-10-03,Generation,9785,5
2024-10-03,Embedding,2493,3
2024-10-03,Summarization,4933,1
2024-10-04,Generation,9594,2
2024-10-04,Embedding,2419,3
2024-10-04,Summarization,4638,4
2024-10-05,Generation,9849,4
2024-10-05,Embedding,2536,5
2024-10-05,Summarization,4517,4
2024-10-06,Generation,9696,3
2024-10-06,Embedding,2325,1
2024-10-06,Summarization,4678,5
2024-10-07,Generation,9336,1
2024-10-07,Embedding,2404,2
2024-10-07,Summarization,4627,2
2024-10-08,Generation,9229,2
2024-10-08,Embedding,2503,2
2024-10-08,Summarization,4910,3
2024-10-09,Generation,10026,1
2024-10-09,Embedding,2542,3
2024-10-09,Summarization,5346,1
2024-10-10,Generation,10111,3
2024-10-10,Embedding,2403,5
2024-10-10,Summarization,4703,1
2024-10-11,Generation,9804,3
2024-10-11,Embedding,2524,1
2024-10-11,Summarization,4861,2
2024-10-12,Generation,9916,4
2024-10-12,Embedding,2484,2
2024-10-12,Summarization,5052,1
2024-10-13,Generation,9925,1
2024-10-13,Embedding,2360,2
2024-10-13,Summarization,4717,2
2024-10-14,Generation,9215,1
2024-10-14,Embedding,2372,3
2024-10-14,Summarization,4431,2
2024-10-15,Generation,9579,1
2024-10-15,Embedding,2279,3
2024-10-15,Summarization,4767,2
2024-10-16,Generation,10560,1
2024-10-16,Embedding,2524,1
2024-10-16,Summarization,4963,2
2024-10-17,Generation,9778,1
2024-10-17,Embedding,2417,1
2024-10-17,Summarization,4290,3
2024-10-18,Generation,9685,3
2024-10-18,Embedding,2388,3
2024-10-18,Summarization,4867,1
2024-10-19,Generation,10277,3
2024-10-19,Embedding,2506,1
2024-10-19,Summarization,4835,4
2024-10-20,Generation,9353,3
2024-10-20,Embedding,2446,3
2024-10-20,Summarization,4221,4
2024-10-21,Generation,10227,4
2024-10-21,Embedding,2429,2
2024-10-21,Summarization,4317,2
2024-10-22,Generation,10205,2
2024-10-22,Embedding,2666,1
2024-10-22,Summarization,4415,1
2024-10-23,Generation,10448,2
2024-10-23,Embedding,2424,1
2024-10-23,Summarization,4686,1
2024-10-24,Generation,9765,1
2024-10-24,Embedding,2461,1
2024-10-24,Summarization,4274,3
2024-10-25,Generation,10098,1
2024-10-25,Embedding,2203,1
2024-10-25,Summarization,4040,1
2024-10-26,Generation,9913,3
2024-10-26,Embedding,2446,3
2024-10-26,Summarization,4690,1
2024-10-27,Generation,10389,5
2024-10-27,Embedding,2444,1
2024-10-27,Summarization,4962,4
2024-10-28,Generation,10199,5
2024-10-28,Embedding,2538,1
2024-10-28,Summarization,4486,4
2024-10-29,Generation,10233,4
2024-10-29,Embedding,2539,2
2024-10-29,Summarization,4811,2
2024-10-30,Generation,10116,1
2024-10-30,Embedding,2486,3
2024-10-30,Summarization,4437,1
2024-10-31,Generation,10031,4
2024-10-31,Embedding,2453,2
2024-10-31,Summarization,4789,1
2024-11-01,Generation,10333,1
2024-11-01,Embedding,2517,3
2024-11-01,Summarization,4618,5
2024-11-02,Generation,9866,5
2024-11-02,Embedding,2613,4
2024-11-02,Summarization,4571,1
2024-11-03,Generation,10168,3
2024-11-03,Embedding,2453,2
2024-11-03,Summarization,4520,4
2024-11-04,Generation,10401,5
2024-11-04,Embedding,2478,3
2024-11-04,Summarization,4342,3
2024-11-05,Generation,9967,3
2024-11-05,Embedding,2563,4
2024-11-05,Summarization,4556,4
2024-11-06,Generation,10027,5
2024-11-06,Embedding,2497,2
2024-11-06,Summarization,4268,3
2024-11-07,Generation,9339,1
2024-11-07,Embedding,2770,3
2024-11-07,Summarization,4502,4
2024-11-08,Generation,10062,4
2024-11-08,Embedding,2474,3
2024-11-08,Summarization,4446,4
2024-11-09,Generation,9595,1
2024-11-09,Embedding,2552,2
2024-11-09,Summarization,4315,5
2024-11-10,Generation,10105,3
2024-11-10,Embedding,2415,3
2024-11-10,Summarization,4692,1
2024-11-11,Generation,10253,3
2024-11-11,Embedding,2353,1
2024-11-11,Summarization,4543,2
2024-11-12,Generation,10173,5
2024-11-12,Embedding,2518,2
2024-11-12,Summarization,4380,3
2024-11-13,Generation,10413,5
2024-11-13,Embedding,2861,2
2024-11-13,Summarization,5009,4
2024-11-14,Generation,9941,2
2024-11-14,Embedding,2411,2
2024-11-14,Summarization,4787,3
2024-11-15,Generation,9974,4
2024-11-15,Embedding,2519,2
2024-11-15,Summarization,4974,1
2024-11-16,Generation,9935,3
2024-11-16,Embedding,2516,3
2024-11-16,Summarization,4607,3
2024-11-17,Generation,9895,2
2024-11-17,Embedding,2515,2
2024-11-17,Summarization,4617,3
2024-11-18,Generation,10489,5
2024-11-18,Embedding,2312,2
2024-11-18,Summarization,4616,3
2024-11-19,Generation,9924,5
2024-11-19,Embedding,2427,1
2024-11-19,Summarization,5209,4
2024-11-20,Generation,10527,3
2024-11-20,Embedding,2294,3
2024-11-20,Summarization,4388,1
2024-11-21,Generation,10375,3
2024-11-21,Embedding,2491,2
2024-11-21,Summarization,4381,1
2024-11-22,Generation,10009,1
2024-11-22,Embedding,2440,5
2024-11-22,Summarization,4575,3
2024-11-23,Generation,9672,5
2024-11-23,Embedding,2198,2
2024-11-23,Summarization,4779,3
2024-11-24,Generation,9728,3
2024-11-24,Embedding,2420,4
2024-11-24,Summarization,4357,4
2024-11-25,Generation,10259,1
2024-11-25,Embedding,2531,3
2024-11-25,Summarization,5026,3
2024-11-26,Generation,9859,4
2024-11-26,Embedding,2374,1
2024-11-26,Summarization,4810,4
2024-11-27,Generation,9965,3
2024-11-27,Embedding,2310,1
2024-11-27,Summarization,4030,1
2024-11-28,Generation,9910,2
2024-11-28,Embedding,2587,2
2024-11-28,Summarization,4587,4
2024-11-29,Generation,10452,5
2024-11-29,Embedding,2150,1
2024-11-29,Summarization,4523,1
2024-11-30,Generation,10176,5
2024-11-30,Embedding,2489,1
2024-11-30,Summarization,4244,3
2024-12-01,Generation,10590,3
2024-12-01,Embedding,2499,2
2024-12-01,Summarization,4705,2
2024-12-02,Generation,9970,4
2024-12-02,Embedding,2449,1
2024-12-02,Summarization,4774,3
2024-12-03,Generation,10669,4
2024-12-03,Embedding,2655,1
2024-12-03,Summarization,4384,4
2024-12-04,Generation,10134,3
2024-12-04,Embedding,2343,3
2024-12-04,Summarization,4633,2
2024-12-05,Generation,10620,2
2024-12-05,Embedding,2375,3
2024-12-05,Summarization,4171,1
2024-12-06,Generation,10083,3
2024-12-06,Embedding,2516,2
2024-12-06,Summarization,4679,4
2024-12-07,Generation,10201,2
2024-12-07,Embedding,2454,3
2024-12-07,Summarization,4384,2
2024-12-08,Generation,9834,4
2024-12-08,Embedding,2377,1
2024-12-08,Summarization,4388,2
2024-12-09,Generation,10399,5
2024-12-09,Embedding,2421,1
2024-12-09,Summarization,5080,2
2024-12-10,Generation,10060,1
2024-12-10,Embedding,2398,2
2024-12-10,Summarization,4460,1
2024-12-11,Generation,10053,4
2024-12-11,Embedding,2522,3
2024-12-11,Summarization,4921,1
2024-12-12,Generation,10697,1
2024-12-12,Embedding,2507,2
2024-12-12,Summarization,4825,2
2024-12-13,Generation,10396,5
2024-12-13,Embedding,2569,3
2024-12-13,Summarization,4325,1
2024-12-14,Generation,10017,5
2024-12-14,Embedding,2628,2
2024-12-14,Summarization,4487,3
2024-12-15,Generation,11096,2
2024-12-15,Embedding,2697,5
2024-12-15,Summarization,4729,1
2024-12-16,Generation,10056,1
2024-12-16,Embedding,2402,2
2024-12-16,Summarization,4801,5
2024-12-17,Generation,10568,2
2024-12-17,Embedding,2614,1
2024-12-17,Summarization,4287,1
2024-12-18,Generation,9974,3
2024-12-18,Embedding,2412,3
2024-12-18,Summarization,4919,2
2024-12-19,Generation,10267,5
2024-12-19,Embedding,2416,1
2024-12-19,Summarization,4391,1
2024-12-20,Generation,10302,2
2024-12-20,Embedding,2718,2
2024-12-20,Summarization,4857,5
2024-12-21,Generation,10615,4
2024-12-21,Embedding,2568,1
2024-12-21,Summarization,4373,2
2024-12-22,Generation,9960,1
2024-12-22,Embedding,2565,1
2024-12-22,Summarization,4935,3
2024-12-23,Generation,10202,3
2024-12-23,Embedding,2393,1
2024-12-23,Summarization,4899,4
2024-12-24,Generation,9907,3
2024-12-24,Embedding,2510,1
2024-12-24,Summarization,4566,3
2024-12-25,Generation,10544,3
2024-12-25,Embedding,2577,2
2024-12-25,Summarization,4338,2
2024-12-26,Generation,10375,3
2024-12-26,Embedding,2502,2
2024-12-26,Summarization,4607,1
2024-12-27,Generation,10527,3
2024-12-27,Embedding,2494,5
2024-12-27,Summarization,4314,1
2024-12-28,Generation,10669,1
2024-12-28,Embedding,2647,1
2024-12-28,Summarization,4416,5
2024-12-29,Generation,9850,4
2024-12-29,Embedding,2601,2
2024-12-29,Summarization,5272,1
2024-12-30,Generation,10462,3
2024-12-30,Embedding,2529,1
2024-12-30,Summarization,4631,4
2024-12-31,Generation,9862,4
2024-12-31,Embedding,2391,2
2024-12-31,Summarization,4600,3
2025-01-01,Generation,9917,4
2025-01-01,Embedding,2513,2
2025-01-01,Summarization,4727,3
2025-01-02,Generation,9956,2
2025-01-02,Embedding,2356,2
2025-01-02,Summarization,4681,1
2025-01-03,Generation,10070,1
2025-01-03,Embedding,2562,1
2025-01-03,Summarization,4662,4
2025-01-04,Generation,11106,5
2025-01-04,Embedding,2588,1
2025-01-04,Summarization,4776,2
2025-01-05,Generation,10361,5
2025-01-05,Embedding,2633,4
2025-01-05,Summarization,4982,1
2025-01-06,Generation,10410,2
2025-01-06,Embedding,2666,3
2025-01-06,Summarization,5185,2
2025-01-07,Generation,10006,2
2025-01-07,Embedding,2519,2
2025-01-07,Summarization,5198,4
2025-01-08,Generation,10106,2
2025-01-08,Embedding,2572,2
2025-01-08,Summarization,4478,2
2025-01-09,Generation,10225,4
2025-01-09,Embedding,2577,5
2025-01-09,Summarization,5050,3
2025-01-10,Generation,10720,1
2025-01-10,Embedding,2435,2
2025-01-10,Summarization,4936,3
2025-01-11,Generation,10312,3
2025-01-11,Embedding,2462,2
2025-01-11,Summarization,4238,4
2025-01-12,Generation,9913,4
2025-01-12,Embedding,2423,2
2025-01-12,Summarization,4862,5
2025-01-13,Generation,9857,2
2025-01-13,Embedding,2564,2
2025-01-13,Summarization,4988,1
2025-01-14,Generation,10363,4
2025-01-14,Embedding,2484,3
2025-01-14,Summarization,4505,2
2025-01-15,Generation,10707,1
2025-01-15,Embedding,2508,1
2025-01-15,Summarization,4983,4
2025-01-16,Generation,10053,5
2025-01-16,Embedding,2463,3
2025-01-16,Summarization,5003,4
2025-01-17,Generation,10293,5
2025-01-17,Embedding,2629,5
2025-01-17,Summarization,5092,2
2025-01-18,Generation,10162,1
2025-01-18,Embedding,2502,2
2025-01-18,Summarization,4974,5
2025-01-19,Generation,10093,1
2025-01-19,Embedding,2424,2
2025-01-19,Summarization,4853,1
2025-01-20,Generation,10219,4
2025-01-20,Embedding,2479,2
2025-01-20,Summarization,5105,1
2025-01-21,Generation,10320,2
2025-01-21,Embedding,2688,2
2025-01-21,Summarization,4823,2
2025-01-22,Generation,10271,3
2025-01-22,Embedding,2454,2
2025-01-22,Summarization,4898,4
2025-01-23,Generation,10417,2
2025-01-23,Embedding,2595,4
2025-01-23,Summarization,5128,4
2025-01-24,Generation,10706,4
2025-01-24,Embedding,2677,2
2025-01-24,Summarization,5015,3
2025-01-25,Generation,10353,3
2025-01-25,Embedding,2394,3
2025-01-25,Summarization,5026,1
2025-01-26,Generation,10629,2
2025-01-26,Embedding,2448,2
2025-01-26,Summarization,4658,1
2025-01-27,Generation,10432,3
2025-01-27,Embedding,2664,1
2025-01-27,Summarization,5122,2
2025-01-28,Generation,10278,4
2025-01-28,Embedding,2552,3
2025-01-28,Summarization,5122,4
2025-01-29,Generation,10530,1
2025-01-29,Embedding,2648,3
2025-01-29,Summarization,5104,2
2025-01-30,Generation,10635,4
2025-01-30,Embedding,2507,2
2025-01-30,Summarization,4972,2
2025-01-31,Generation,10526,3
2025-01-31,Embedding,2700,2
2025-01-31,Summarization,5305,2
2025-02-01,Generation,10542,5
2025-02-01,Embedding,2461,1
2025-02-01,Summarization,4713,4
2025-02-02,Generation,10220,1
2025-02-02,Embedding,2535,1
2025-02-02,Summarization,4845,3
2025-02-03,Generation,10826,5
2025-02-03,Embedding,2570,2
2025-02-03,Summarization,5031,4
2025-02-04,Generation,10450,2
2025-02-04,Embedding,2686,3
2025-02-04,Summarization,5069,1
2025-02-05,Generation,10149,2
2025-02-05,Embedding,2537,3
2025-02-05,Summarization,5331,2
2025-02-06,Generation,10674,4
2025-02-06,Embedding,2609,1
2025-02-06,Summarization,4733,2
2025-02-07,Generation,10283,4
2025-02-07,Embedding,2698,3
2025-02-07,Summarization,5197,5
2025-02-08,Generation,10233,3
2025-02-08,Embedding,2516,1
2025-02-08,Summarization,5372,2
2025-02-09,Generation,9977,1
2025-02-09,Embedding,2489,3
2025-02-09,Summarization,4895,3
2025-02-10,Generation,10548,2
2025-02-10,Embedding,2632,2
2025-02-10,Summarization,5488,3
2025-02-11,Generation,10768,4
2025-02-11,Embedding,2759,3
2025-02-11,Summarization,5187,2
2025-02-12,Generation,10710,1
2025-02-12,Embedding,2688,3
2025-02-12,Summarization,5129,3
2025-02-13,Generation,10657,3
2025-02-13,Embedding,2740,3
2025-02-13,Summarization,5344,2
2025-02-14,Generation,10502,1
2025-02-14,Embedding,2647,3
2025-02-14,Summarization,5324,1
2025-02-15,Generation,10397,4
2025-02-15,Embedding,2603,4
2025-02-15,Summarization,5016,3
2025-02-16,Generation,10797,2
2025-02-16,Embedding,2487,2
2025-02-16,Summarization,4726,5
2025-02-17,Generation,10628,5
2025-02-17,Embedding,2690,1
2025-02-17,Summarization,4989,4
2025-02-18,Generation,10637,2
2025-02-18,Embedding,2424,3
2025-02-18,Summarization,5393,3
2025-02-19,Generation,10438,3
2025-02-19,Embedding,2631,4
2025-02-19,Summarization,5542,4
2025-02-20,Generation,10569,3
2025-02-20,Embedding,2334,5
2025-02-20,Summarization,5061,1
2025-02-21,Generation,10418,1
2025-02-21,Embedding,2785,3
2025-02-21,Summarization,4754,2
2025-02-22,Generation,10509,4
2025-02-22,Embedding,2608,2
2025-02-22,Summarization,4975,3
2025-02-23,Generation,10527,1
2025-02-23,Embedding,2720,3
2025-02-23,Summarization,5459,4
2025-02-24,Generation,10990,2
2025-02-24,Embedding,2668,1
2025-02-24,Summarization,5758,5
2025-02-25,Generation,9772,3
2025-02-25,Embedding,2461,3
2025-02-25,Summarization,5228,2
2025-02-26,Generation,10748,5
2025-02-26,Embedding,2599,2
2025-02-26,Summarization,5090,4
2025-02-27,Generation,10356,3
2025-02-27,Embedding,2674,1
2025-02-27,Summarization,4991,4
2025-02-28,Generation,10728,1
2025-02-28,Embedding,2758,5
2025-02-28,Summarization,4890,4
2025-03-01,Generation,10573,2
2025-03-01,Embedding,2581,1
2025-03-01,Summarization,5265,1
2025-03-02,Generation,11024,2
2025-03-02,Embedding,2741,1
2025-03-02,Summarization,5684,4
2025-03-03,Generation,10785,2
2025-03-03,Embedding,2532,1
2025-03-03,Summarization,5471,3
2025-03-04,Generation,10646,5
2025-03-04,Embedding,2541,2
2025-03-04,Summarization,5209,1
2025-03-05,Generation,10212,3
2025-03-05,Embedding,2614,2
2025-03-05,Summarization,5579,4
2025-03-06,Generation,10671,5
2025-03-06,Embedding,2560,4
2025-03-06,Summarization,5868,1
2025-03-07,Generation,10328,1
2025-03-07,Embedding,2417,3
2025-03-07,Summarization,5466,2
2025-03-08,Generation,10752,2
2025-03-08,Embedding,2722,2
2025-03-08,Summarization,5083,4
2025-03-09,Generation,10379,3
2025-03-09,Embedding,2546,2
2025-03-09,Summarization,5184,1
2025-03-10,Generation,10363,3
2025-03-10,Embedding,2474,3
2025-03-10,Summarization,5607,1
2025-03-11,Generation,10428,4
2025-03-11,Embedding,2645,1
2025-03-11,Summarization,5219,1
2025-03-12,Generation,11185,5
2025-03-12,Embedding,2627,2
2025-03-12,Summarization,5411,1
2025-03-13,Generation,10670,3
2025-03-13,Embedding,2564,1
2025-03-13,Summarization,5498,2
2025-03-14,Generation,10808,3
2025-03-14,Embedding,2752,1
2025-03-14,Summarization,5551,3
2025-03-15,Generation,10524,1
2025-03-15,Embedding,2763,4
2025-03-15,Summarization,5664,3
2025-03-16,Generation,10750,2
2025-03-16,Embedding,2553,3
2025-03-16,Summarization,5728,3
2025-03-17,Generation,10188,4
2025-03-17,Embedding,2539,3
2025-03-17,Summarization,5070,1
2025-03-18,Generation,10703,4
2025-03-18,Embedding,2597,2
2025-03-18,Summarization,5393,4
2025-03-19,Generation,9966,5
2025-03-19,Embedding,2626,1
2025-03-19,Summarization,5684,4
2025-03-20,Generation,10699,1
2025-03-20,Embedding,2714,2
2025-03-20,Summarization,5490,4
2025-03-21,Generation,10840,2
2025-03-21,Embedding,2601,1
2025-03-21,Summarization,5700,3
2025-03-22,Generation,10513,2
2025-03-22,Embedding,2648,2
2025-03-22,Summarization,5581,4
2025-03-23,Generation,10491,3
2025-03-23,Embedding,2606,1
2025-03-23,Summarization,4945,3
2025-03-24,Generation,10996,4
2025-03-24,Embedding,2628,2
2025-03-24,Summarization,6181,3
2025-03-25,Generation,10283,2
2025-03-25,Embedding,2639,2
2025-03-25,Summarization,5156,1
2025-03-26,Generation,10531,3
2025-03-26,Embedding,2704,1
2025-03-26,Summarization,5715,5
2025-03-27,Generation,11074,3
2025-03-27,Embedding,2735,2
2025-03-27,Summarization,5537,4
2025-03-28,Generation,10280,3
2025-03-28,Embedding,2506,2
2025-03-28,Summarization,5426,2
2025-03-29,Generation,10584,1
2025-03-29,Embedding,2586,3
2025-03-29,Summarization,5519,2
2025-03-30,Generation,10150,2
2025-03-30,Embedding,2563,1
2025-03-30,Summarization,5635,3
2025-03-31,Generation,10689,4
2025-03-31,Embedding,2524,2
2025-03-31,Summarization,6012,1
2025-04-01,Generation,11255,5
2025-04-01,Embedding,2376,4
2025-04-01,Summarization,6077,1
2025-04-02,Generation,10379,2
2025-04-02,Embedding,2438,2
2025-04-02,Summarization,5730,4
2025-04-03,Generation,10216,3
2025-04-03,Embedding,2589,3
2025-04-03,Summarization,5711,4
2025-04-04,Generation,10626,2
2025-04-04,Embedding,2790,3
2025-04-04,Summarization,5680,4
2025-04-05,Generation,10890,1
2025-04-05,Embedding,2545,2
2025-04-05,Summarization,5400,2
2025-04-06,Generation,10679,4
2025-04-06,Embedding,2582,2
2025-04-06,Summarization,6002,2
2025-04-07,Generation,10624,4
2025-04-07,Embedding,2629,3
2025-04-07,Summarization,5832,2
2025-04-08,Generation,10947,3
2025-04-08,Embedding,2643,3
2025-04-08,Summarization,5573,5
2025-04-09,Generation,10227,1
2025-04-09,Embedding,2739,3
2025-04-09,Summarization,6084,3
2025-04-10,Generation,10266,3
2025-04-10,Embedding,2528,4
2025-04-10,Summarization,5619,3
2025-04-11,Generation,9968,3
2025-04-11,Embedding,2648,5
2025-04-11,Summarization,5646,1
2025-04-12,Generation,10845,5
2025-04-12,Embedding,2519,3
2025-04-12,Summarization,5372,1
2025-04-13,Generation,10790,3
2025-04-13,Embedding,2340,3
2025-04-13,Summarization,5893,2
2025-04-14,Generation,10739,2
2025-04-14,Embedding,2434,2
2025-04-14,Summarization,5988,4
2025-04-15,Generation,10976,1
2025-04-15,Embedding,2439,5
2025-04-15,Summarization,5846,2
2025-04-16,Generation,10585,2
2025-04-16,Embedding,2375,3
2025-04-16,Summarization,5485,1
2025-04-17,Generation,10560,2
2025-04-17,Embedding,2542,3
2025-04-17,Summarization,5306,3
2025-04-18,Generation,10787,2
2025-04-18,Embedding,2662,2
2025-04-18,Summarization,5452,2
2025-04-19,Generation,11288,1
2025-04-19,Embedding,2655,3
2025-04-19,Summarization,5483,4
2025-04-20,Generation,10353,3
2025-04-20,Embedding,2540,2
2025-04-20,Summarization,5704,2
2025-04-21,Generation,10497,5
2025-04-21,Embedding,2557,1
2025-04-21,Summarization,5348,1
2025-04-22,Generation,10874,2
2025-04-22,Embedding,2663,1
2025-04-22,Summarization,5680,3
2025-04-23,Generation,10868,4
2025-04-23,Embedding,2721,1
2025-04-23,Summarization,5770,2
2025-04-24,Generation,11101,5
2025-04-24,Embedding,2659,1
2025-04-24,Summarization,6080,3
2025-04-25,Generation,10906,2
2025-04-25,Embedding,2852,1
2025-04-25,Summarization,5731,4
2025-04-26,Generation,10940,2
2025-04-26,Embedding,2687,2
2025-04-26,Summarization,5688,1
2025-04-27,Generation,10431,4
2025-04-27,Embedding,2688,2
2025-04-27,Summarization,5900,1
2025-04-28,Generation,10425,4
2025-04-28,Embedding,2647,1
2025-04-28,Summarization,6003,4
2025-04-29,Generation,10454,4
2025-04-29,Embedding,2626,5
2025-04-29,Summarization,5476,2
2025-04-30,Generation,10770,2
2025-04-30,Embedding,2702,5
2025-04-30,Summarization,5689,2
2025-05-01,Generation,11220,4
2025-05-01,Embedding,2650,2
2025-05-01,Summarization,5685,3
2025-05-02,Generation,10889,1
2025-05-02,Embedding,2589,3
2025-05-02,Summarization,6161,1
2025-05-03,Generation,10712,2
2025-05-03,Embedding,2840,2
2025-05-03,Summarization,5760,2
2025-05-04,Generation,10423,1
2025-05-04,Embedding,2566,1
2025-05-04,Summarization,6113,4
2025-05-05,Generation,11221,5
2025-05-05,Embedding,2697,2
2025-05-05,Summarization,6207,2
2025-05-06,Generation,10974,3
2025-05-06,Embedding,2708,1
2025-05-06,Summarization,5822,2
2025-05-07,Generation,10491,3
2025-05-07,Embedding,2773,1
2025-05-07,Summarization,5596,2
2025-05-08,Generation,10976,5
2025-05-08,Embedding,2716,2
2025-05-08,Summarization,5853,3
2025-05-09,Generation,10904,1
2025-05-09,Embedding,2594,2
2025-05-09,Summarization,6219,1
2025-05-10,Generation,10534,4
2025-05-10,Embedding,2544,4
2025-05-10,Summarization,5820,4
2025-05-11,Generation,11055,4
2025-05-11,Embedding,2709,3
2025-05-11,Summarization,5007,3
2025-05-12,Generation,10889,1
2025-05-12,Embedding,2496,4
2025-05-12,Summarization,5682,2
2025-05-13,Generation,10852,2
2025-05-13,Embedding,2644,3
2025-05-13,Summarization,6504,4
